   edgecnt,totalfence,    keycnt,       pts,     polys,       gen,      cost,  fencecnt
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         4
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         4
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         4
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         4
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         4
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         5
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         5
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         4
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         5
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         5
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         4
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         4
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         4
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         4
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         4
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         7
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         4
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         5
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,        11
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,        11
     23223,     29756,     15150,        20,       157,     32073,   24216.5,        10
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         3
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         4
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         2
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
     23223,     29756,     15150,        20,       157,     32073,   24216.5,         1
