   edgecnt,totalfence,    keycnt,       pts,     polys,       gen,      cost,  fencecnt
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         9
     23223,     27106,     15150,         2,       157,     28240,     22171,         9
     23223,     27106,     15150,         2,       157,     28240,     22171,         9
     23223,     27106,     15150,         2,       157,     28240,     22171,         9
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         3
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         3
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         3
     23223,     27106,     15150,         2,       157,     28240,     22171,         3
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         3
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         3
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,        10
     23223,     27106,     15150,         2,       157,     28240,     22171,        10
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         7
     23223,     27106,     15150,         2,       157,     28240,     22171,         8
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         7
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         3
     23223,     27106,     15150,         2,       157,     28240,     22171,         3
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         3
     23223,     27106,     15150,         2,       157,     28240,     22171,         7
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         6
     23223,     27106,     15150,         2,       157,     28240,     22171,         6
     23223,     27106,     15150,         2,       157,     28240,     22171,         6
     23223,     27106,     15150,         2,       157,     28240,     22171,         3
     23223,     27106,     15150,         2,       157,     28240,     22171,         3
     23223,     27106,     15150,         2,       157,     28240,     22171,         3
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         3
     23223,     27106,     15150,         2,       157,     28240,     22171,         6
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         3
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,        16
     23223,     27106,     15150,         2,       157,     28240,     22171,        15
     23223,     27106,     15150,         2,       157,     28240,     22171,         8
     23223,     27106,     15150,         2,       157,     28240,     22171,         7
     23223,     27106,     15150,         2,       157,     28240,     22171,         9
     23223,     27106,     15150,         2,       157,     28240,     22171,         6
     23223,     27106,     15150,         2,       157,     28240,     22171,         6
     23223,     27106,     15150,         2,       157,     28240,     22171,         6
     23223,     27106,     15150,         2,       157,     28240,     22171,         6
     23223,     27106,     15150,         2,       157,     28240,     22171,         5
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         7
     23223,     27106,     15150,         2,       157,     28240,     22171,         5
     23223,     27106,     15150,         2,       157,     28240,     22171,         7
     23223,     27106,     15150,         2,       157,     28240,     22171,         5
     23223,     27106,     15150,         2,       157,     28240,     22171,         7
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         4
     23223,     27106,     15150,         2,       157,     28240,     22171,         7
     23223,     27106,     15150,         2,       157,     28240,     22171,         4
     23223,     27106,     15150,         2,       157,     28240,     22171,         4
     23223,     27106,     15150,         2,       157,     28240,     22171,         5
     23223,     27106,     15150,         2,       157,     28240,     22171,         7
     23223,     27106,     15150,         2,       157,     28240,     22171,         5
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         5
     23223,     27106,     15150,         2,       157,     28240,     22171,         5
     23223,     27106,     15150,         2,       157,     28240,     22171,         5
     23223,     27106,     15150,         2,       157,     28240,     22171,         6
     23223,     27106,     15150,         2,       157,     28240,     22171,         5
     23223,     27106,     15150,         2,       157,     28240,     22171,         5
     23223,     27106,     15150,         2,       157,     28240,     22171,         7
     23223,     27106,     15150,         2,       157,     28240,     22171,         5
     23223,     27106,     15150,         2,       157,     28240,     22171,        10
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         5
     23223,     27106,     15150,         2,       157,     28240,     22171,         7
     23223,     27106,     15150,         2,       157,     28240,     22171,         6
     23223,     27106,     15150,         2,       157,     28240,     22171,         6
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         4
     23223,     27106,     15150,         2,       157,     28240,     22171,         4
     23223,     27106,     15150,         2,       157,     28240,     22171,        10
     23223,     27106,     15150,         2,       157,     28240,     22171,        10
     23223,     27106,     15150,         2,       157,     28240,     22171,        10
     23223,     27106,     15150,         2,       157,     28240,     22171,        10
     23223,     27106,     15150,         2,       157,     28240,     22171,         4
     23223,     27106,     15150,         2,       157,     28240,     22171,        10
     23223,     27106,     15150,         2,       157,     28240,     22171,        10
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,        10
     23223,     27106,     15150,         2,       157,     28240,     22171,        10
     23223,     27106,     15150,         2,       157,     28240,     22171,         4
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,        11
     23223,     27106,     15150,         2,       157,     28240,     22171,        11
     23223,     27106,     15150,         2,       157,     28240,     22171,         3
     23223,     27106,     15150,         2,       157,     28240,     22171,         4
     23223,     27106,     15150,         2,       157,     28240,     22171,         9
     23223,     27106,     15150,         2,       157,     28240,     22171,         4
     23223,     27106,     15150,         2,       157,     28240,     22171,         9
     23223,     27106,     15150,         2,       157,     28240,     22171,         4
     23223,     27106,     15150,         2,       157,     28240,     22171,         9
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         4
     23223,     27106,     15150,         2,       157,     28240,     22171,         9
     23223,     27106,     15150,         2,       157,     28240,     22171,         7
     23223,     27106,     15150,         2,       157,     28240,     22171,         4
     23223,     27106,     15150,         2,       157,     28240,     22171,         4
     23223,     27106,     15150,         2,       157,     28240,     22171,         7
     23223,     27106,     15150,         2,       157,     28240,     22171,         7
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         3
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         3
     23223,     27106,     15150,         2,       157,     28240,     22171,         4
     23223,     27106,     15150,         2,       157,     28240,     22171,         7
     23223,     27106,     15150,         2,       157,     28240,     22171,         4
     23223,     27106,     15150,         2,       157,     28240,     22171,         8
     23223,     27106,     15150,         2,       157,     28240,     22171,         3
     23223,     27106,     15150,         2,       157,     28240,     22171,         8
     23223,     27106,     15150,         2,       157,     28240,     22171,         3
     23223,     27106,     15150,         2,       157,     28240,     22171,         3
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         3
     23223,     27106,     15150,         2,       157,     28240,     22171,         3
     23223,     27106,     15150,         2,       157,     28240,     22171,         3
     23223,     27106,     15150,         2,       157,     28240,     22171,         3
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         3
     23223,     27106,     15150,         2,       157,     28240,     22171,         3
     23223,     27106,     15150,         2,       157,     28240,     22171,         3
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         5
     23223,     27106,     15150,         2,       157,     28240,     22171,         5
     23223,     27106,     15150,         2,       157,     28240,     22171,         3
     23223,     27106,     15150,         2,       157,     28240,     22171,         5
     23223,     27106,     15150,         2,       157,     28240,     22171,         5
     23223,     27106,     15150,         2,       157,     28240,     22171,         5
     23223,     27106,     15150,         2,       157,     28240,     22171,         5
     23223,     27106,     15150,         2,       157,     28240,     22171,         5
     23223,     27106,     15150,         2,       157,     28240,     22171,         5
     23223,     27106,     15150,         2,       157,     28240,     22171,         5
     23223,     27106,     15150,         2,       157,     28240,     22171,         5
     23223,     27106,     15150,         2,       157,     28240,     22171,         5
     23223,     27106,     15150,         2,       157,     28240,     22171,         5
     23223,     27106,     15150,         2,       157,     28240,     22171,         5
     23223,     27106,     15150,         2,       157,     28240,     22171,         5
     23223,     27106,     15150,         2,       157,     28240,     22171,         5
     23223,     27106,     15150,         2,       157,     28240,     22171,         5
     23223,     27106,     15150,         2,       157,     28240,     22171,         5
     23223,     27106,     15150,         2,       157,     28240,     22171,         5
     23223,     27106,     15150,         2,       157,     28240,     22171,         5
     23223,     27106,     15150,         2,       157,     28240,     22171,         5
     23223,     27106,     15150,         2,       157,     28240,     22171,         5
     23223,     27106,     15150,         2,       157,     28240,     22171,         5
     23223,     27106,     15150,         2,       157,     28240,     22171,         5
     23223,     27106,     15150,         2,       157,     28240,     22171,         5
     23223,     27106,     15150,         2,       157,     28240,     22171,         5
     23223,     27106,     15150,         2,       157,     28240,     22171,         5
     23223,     27106,     15150,         2,       157,     28240,     22171,         5
     23223,     27106,     15150,         2,       157,     28240,     22171,         4
     23223,     27106,     15150,         2,       157,     28240,     22171,         3
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         5
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         5
     23223,     27106,     15150,         2,       157,     28240,     22171,         5
     23223,     27106,     15150,         2,       157,     28240,     22171,         4
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         4
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         3
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         4
     23223,     27106,     15150,         2,       157,     28240,     22171,         4
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         3
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         4
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         3
     23223,     27106,     15150,         2,       157,     28240,     22171,         3
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         4
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         4
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         5
     23223,     27106,     15150,         2,       157,     28240,     22171,         5
     23223,     27106,     15150,         2,       157,     28240,     22171,         5
     23223,     27106,     15150,         2,       157,     28240,     22171,         5
     23223,     27106,     15150,         2,       157,     28240,     22171,         6
     23223,     27106,     15150,         2,       157,     28240,     22171,         4
     23223,     27106,     15150,         2,       157,     28240,     22171,         5
     23223,     27106,     15150,         2,       157,     28240,     22171,         5
     23223,     27106,     15150,         2,       157,     28240,     22171,         4
     23223,     27106,     15150,         2,       157,     28240,     22171,         4
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
     23223,     27106,     15150,         2,       157,     28240,     22171,         3
     23223,     27106,     15150,         2,       157,     28240,     22171,         3
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         1
     23223,     27106,     15150,         2,       157,     28240,     22171,         2
